FC_i,MP_i,likelihood
19,47,0.000911844248801467
20,47,0.0011942152372292883
21,47,0.0015484786201680968
22,47,0.0019878722909555174
23,47,0.002526576247775898
24,47,0.0031793401981708965
25,47,0.003960976421017921
26,47,0.004885715544227808
27,47,0.005966432946626276
28,47,0.007213765437493918
29,47,0.008635150996112437
30,47,0.010233837652359362
31,47,0.012007919790795558
32,47,0.013949469839113111
33,47,0.016043839008828227
34,47,0.01826920118738077
35,47,0.020596408256944542
36,47,0.022989212554170135
37,47,0.02540489304069666
38,47,0.02779529689681363
39,47,0.03010827926873162
40,47,0.03228949301276926
41,47,0.034284450159848434
42,47,0.03604075034263855
43,47,0.0375103513512889
44,47,0.03865174565135546
45,47,0.0394319057276751
46,47,0.03982787117968755
47,47,0.03982787117968755
48,47,0.0394319057276751
49,47,0.03865174565135551
50,47,0.03751035135128884
51,47,0.03604075034263855
52,47,0.034284450159848434
53,47,0.03228949301276926
54,47,0.030108279268731674
55,47,0.027795296896813575
56,47,0.02540489304069666
57,47,0.022989212554170135
58,47,0.020596408256944598
59,47,0.01826920118738077
60,47,0.01604383900882817
61,47,0.013949469839113111
62,47,0.012007919790795558
63,47,0.010233837652359417
64,47,0.008635150996112326
65,47,0.007213765437494029
66,47,0.005966432946626221
67,47,0.004885715544227808
68,47,0.003960976421017921
69,47,0.0031793401981708965
70,47,0.002526576247775898
71,47,0.0019878722909555174
72,47,0.0015484786201680968
73,47,0.0011942152372293438
74,47,0.000911844248801467
75,47,0.0006893176168113084
76,47,0.0005159157079166075
77,47,0.0003822951438325782
78,47,0.0002804655140430832
79,47,0.00020371396893941729
80,47,0.00014649500140779197
81,47,0.00010430027542478563
82,47,7.352055146084892e-05
83,47,5.1308900355792604e-05
84,47,3.5451719729873197e-05
85,47,2.4251720551275756e-05
86,47,1.6425116166012983e-05
87,47,1.1013744295741458e-05
88,47,7.311764120688949e-06
89,47,4.805847635776458e-06
90,47,3.1273642253756426e-06
91,47,2.014872498114786e-06
92,47,1.28521951625903e-06
93,47,8.116479394206706e-07
94,47,5.074797340071539e-07
95,47,3.141451427448198e-07
96,47,1.9253186869007352e-07
97,47,1.1682493058710784e-07
98,47,7.01825372376845e-08
99,47,4.174295831786356e-08
-1,48,3.1414505717102e-07
0,48,5.074795957130923e-07
1,48,8.116477183815703e-07
2,48,1.2852191661625215e-06
3,48,2.0148719492037544e-06
4,48,3.1273633735305394e-06
5,48,4.805846326653421e-06
6,48,7.311762128893462e-06
7,48,1.1013741295629782e-05
8,48,1.6425111691776677e-05
9,48,2.4251713945111413e-05
10,48,3.545171007269442e-05
11,48,5.130888637913987e-05
12,48,7.352053143369557e-05
13,48,0.00010430024701317051
14,48,0.00014649496150224444
15,48,0.00020371391344730226
16,48,0.0002804654376436298
17,48,0.0003822950396946298
18,48,0.00051591556738008
19,48,0.0006893174290397905
20,48,0.0009118440004131695
21,48,0.0011942149119225376
22,48,0.0015484781983592531
23,48,0.0019878717494549105
24,48,0.0025265755595311966
25,48,0.003179339332111917
26,48,0.003960975342039585
27,48,0.004885714213348584
28,48,0.005966431321357351
29,48,0.00721376347244899
30,48,0.008635148643879084
31,48,0.01023383486464039
32,48,0.012007916519812867
33,48,0.01394946603924809
34,48,0.016043834638452624
35,48,0.018269196210811814
36,48,0.020596402646439468
37,48,0.02298920629186012
38,48,0.025404886120350186
39,48,0.0277952893253161
40,48,0.03010827106717281
41,48,0.032289484217043224
42,48,0.03428444082069187
43,48,0.03604074052506211
44,48,0.03751034113339004
45,48,0.03865173512253838
46,48,0.03943189498634076
47,48,0.0398278603304914
48,48,0.0398278603304914
49,48,0.03943189498634076
50,48,0.03865173512253844
51,48,0.03751034113338998
52,48,0.03604074052506211
53,48,0.03428444082069187
54,48,0.032289484217043224
55,48,0.030108271067172867
56,48,0.027795289325316046
57,48,0.025404886120350186
58,48,0.02298920629186012
59,48,0.020596402646439523
60,48,0.018269196210811814
61,48,0.01604383463845257
62,48,0.01394946603924809
63,48,0.012007916519812867
64,48,0.010233834864640445
65,48,0.008635148643878973
66,48,0.007213763472449101
67,48,0.005966431321357295
68,48,0.004885714213348584
69,48,0.003960975342039585
70,48,0.003179339332111917
71,48,0.0025265755595311966
72,48,0.0019878717494549105
73,48,0.0015484781983592531
74,48,0.001194214911922593
75,48,0.0009118440004131695
76,48,0.000689317429039735
77,48,0.00051591556738008
78,48,0.0003822950396945743
79,48,0.0002804654376436853
80,48,0.00020371391344730226
81,48,0.00014649496150224444
82,48,0.00010430024701317051
83,48,7.352053143369557e-05
84,48,5.130888637913987e-05
85,48,3.545171007274993e-05
86,48,2.4251713945055902e-05
87,48,1.6425111691776677e-05
88,48,1.1013741295574271e-05
89,48,7.311762128948973e-06
90,48,4.805846326653421e-06
91,48,3.1273633734750283e-06
92,48,2.0148719492592655e-06
93,48,1.2852191661625215e-06
94,48,8.116477183260592e-07
95,48,5.074795957686035e-07
96,48,3.1414505717102e-07
97,48,1.9253181624398621e-07
98,48,1.1682489876375022e-07
99,48,7.018251811981326e-08
-1,49,1.9253179263234533e-07
0,49,3.141450187355974e-07
1,49,5.074795336233275e-07
2,49,8.116476190770539e-07
3,49,1.285219008916878e-06
4,49,2.014871702685616e-06
5,49,3.1273629908998723e-06
6,49,4.805845738661568e-06
7,49,7.311761234304607e-06
8,49,1.101373994810643e-05
9,49,1.6425109682176037e-05
10,49,2.4251710977931597e-05
11,49,3.54517057352031e-05
12,49,5.1308880101534406e-05
13,49,7.352052243851125e-05
14,49,0.00010430023425211005
15,49,0.00014649494357869093
16,49,0.00020371388852305098
17,49,0.00028046540332888454
18,49,0.0003822949929211058
19,49,0.0005159155042581802
20,49,0.0006893173447022971
21,49,0.0009118438888497096
22,49,0.0011942147658111993
23,49,0.0015484780089040555
24,49,0.001987871506240227
25,49,0.0025265752504064877
26,49,0.003179338943122029
27,49,0.003960974857417091
28,49,0.004885713615584952
29,49,0.005966430591368756
30,49,0.007213762589850201
31,49,0.008635147587374837
32,49,0.01023383361253803
33,49,0.012007915050652889
34,49,0.01394946433254092
35,49,0.016043832675500958
36,49,0.018269193975588755
37,49,0.02059640012648437
38,49,0.02298920347914721
39,49,0.02540488301208058
40,49,0.02779528592458238
41,49,0.030108267383447428
42,49,0.03228948026644798
43,49,0.03428443662601511
44,49,0.03604073611550334
45,49,0.03751033654402669
46,49,0.0386517303935263
47,49,0.039431890161876676
48,49,0.03982785545758124
49,49,0.03982785545758124
50,49,0.039431890161876676
51,49,0.03865173039352635
52,49,0.037510336544026635
53,49,0.03604073611550334
54,49,0.03428443662601511
55,49,0.03228948026644798
56,49,0.030108267383447483
57,49,0.027795285924582323
58,49,0.02540488301208058
59,49,0.02298920347914721
60,49,0.020596400126484424
61,49,0.018269193975588755
62,49,0.016043832675500903
63,49,0.01394946433254092
64,49,0.012007915050652889
65,49,0.010233833612538086
66,49,0.008635147587374726
67,49,0.007213762589850312
68,49,0.0059664305913687005
69,49,0.004885713615584952
70,49,0.003960974857417091
71,49,0.003179338943122029
72,49,0.0025265752504064877
73,49,0.001987871506240227
74,49,0.0015484780089040555
75,49,0.0011942147658112548
76,49,0.0009118438888497096
77,49,0.0006893173447022416
78,49,0.0005159155042581802
79,49,0.00038229499292105027
80,49,0.00028046540332894005
81,49,0.00020371388852305098
82,49,0.00014649494357869093
83,49,0.00010430023425211005
84,49,7.352052243851125e-05
85,49,5.1308880101534406e-05
86,49,3.5451705735258613e-05
87,49,2.4251710977876086e-05
88,49,1.6425109682176037e-05
89,49,1.1013739948050919e-05
90,49,7.311761234360118e-06
91,49,4.805845738661568e-06
92,49,3.127362990844361e-06
93,49,2.014871702741127e-06
94,49,1.285219008916878e-06
95,49,8.116476190215426e-07
96,49,5.074795336788387e-07
97,49,3.141450187355974e-07
98,49,1.925317926878565e-07
99,49,1.168248844703076e-07
-1,50,1.168248844703076e-07
0,50,1.9253179263234533e-07
1,50,3.141450187355974e-07
2,50,5.074795336233275e-07
3,50,8.116476190770539e-07
4,50,1.285219008916878e-06
5,50,2.014871702685616e-06
6,50,3.1273629908998723e-06
7,50,4.805845738661568e-06
8,50,7.311761234304607e-06
9,50,1.101373994810643e-05
10,50,1.6425109682176037e-05
11,50,2.4251710977931597e-05
12,50,3.54517057352031e-05
13,50,5.1308880101534406e-05
14,50,7.352052243851125e-05
15,50,0.00010430023425211005
16,50,0.00014649494357869093
17,50,0.00020371388852305098
18,50,0.00028046540332888454
19,50,0.0003822949929211058
20,50,0.0005159155042581802
21,50,0.0006893173447022971
22,50,0.0009118438888497096
23,50,0.0011942147658111993
24,50,0.0015484780089040555
25,50,0.001987871506240227
26,50,0.0025265752504064877
27,50,0.003179338943122029
28,50,0.003960974857417091
29,50,0.004885713615584952
30,50,0.005966430591368756
31,50,0.007213762589850201
32,50,0.008635147587374837
33,50,0.01023383361253803
34,50,0.012007915050652889
35,50,0.01394946433254092
36,50,0.016043832675500958
37,50,0.018269193975588755
38,50,0.02059640012648437
39,50,0.02298920347914721
40,50,0.02540488301208058
41,50,0.02779528592458238
42,50,0.030108267383447428
43,50,0.03228948026644798
44,50,0.03428443662601511
45,50,0.03604073611550334
46,50,0.03751033654402669
47,50,0.0386517303935263
48,50,0.039431890161876676
49,50,0.03982785545758124
50,50,0.03982785545758124
51,50,0.039431890161876676
52,50,0.03865173039352635
53,50,0.037510336544026635
54,50,0.03604073611550334
55,50,0.03428443662601511
56,50,0.03228948026644798
57,50,0.030108267383447483
58,50,0.027795285924582323
59,50,0.02540488301208058
60,50,0.02298920347914721
61,50,0.020596400126484424
62,50,0.018269193975588755
63,50,0.016043832675500903
64,50,0.01394946433254092
65,50,0.012007915050652889
66,50,0.010233833612538086
67,50,0.008635147587374726
68,50,0.007213762589850312
69,50,0.0059664305913687005
70,50,0.004885713615584952
71,50,0.003960974857417091
72,50,0.003179338943122029
73,50,0.0025265752504064877
74,50,0.001987871506240227
75,50,0.0015484780089040555
76,50,0.0011942147658112548
77,50,0.0009118438888497096
78,50,0.0006893173447022416
79,50,0.0005159155042581802
80,50,0.00038229499292105027
81,50,0.00028046540332894005
82,50,0.00020371388852305098
83,50,0.00014649494357869093
84,50,0.00010430023425211005
85,50,7.352052243851125e-05
86,50,5.1308880101534406e-05
87,50,3.5451705735258613e-05
88,50,2.4251710977876086e-05
89,50,1.6425109682176037e-05
90,50,1.1013739948050919e-05
91,50,7.311761234360118e-06
92,50,4.805845738661568e-06
93,50,3.127362990844361e-06
94,50,2.014871702741127e-06
95,50,1.285219008916878e-06
96,50,8.116476190215426e-07
97,50,5.074795336788387e-07
98,50,3.141450187355974e-07
99,50,1.925317926878565e-07
-1,51,7.018251817532444e-08
0,51,1.1682489876375022e-07
1,51,1.9253181618847504e-07
2,51,3.1414505717102e-07
3,51,5.074795957130923e-07
4,51,8.116477183815703e-07
5,51,1.2852191661625215e-06
6,51,2.0148719492037544e-06
7,51,3.1273633735305394e-06
8,51,4.805846326653421e-06
9,51,7.311762128893462e-06
10,51,1.1013741295629782e-05
11,51,1.6425111691776677e-05
12,51,2.4251713945111413e-05
13,51,3.545171007269442e-05
14,51,5.130888637913987e-05
15,51,7.352053143369557e-05
16,51,0.00010430024701317051
17,51,0.00014649496150224444
18,51,0.00020371391344730226
19,51,0.0002804654376436298
20,51,0.0003822950396946298
21,51,0.00051591556738008
22,51,0.0006893174290397905
23,51,0.0009118440004131695
24,51,0.0011942149119225376
25,51,0.0015484781983592531
26,51,0.0019878717494549105
27,51,0.0025265755595311966
28,51,0.003179339332111917
29,51,0.003960975342039585
30,51,0.004885714213348584
31,51,0.005966431321357351
32,51,0.00721376347244899
33,51,0.008635148643879084
34,51,0.01023383486464039
35,51,0.012007916519812867
36,51,0.01394946603924809
37,51,0.016043834638452624
38,51,0.018269196210811814
39,51,0.020596402646439468
40,51,0.02298920629186012
41,51,0.025404886120350186
42,51,0.0277952893253161
43,51,0.03010827106717281
44,51,0.032289484217043224
45,51,0.03428444082069187
46,51,0.03604074052506211
47,51,0.03751034113339004
48,51,0.03865173512253838
49,51,0.03943189498634076
50,51,0.0398278603304914
51,51,0.0398278603304914
52,51,0.03943189498634076
53,51,0.03865173512253844
54,51,0.03751034113338998
55,51,0.03604074052506211
56,51,0.03428444082069187
57,51,0.032289484217043224
58,51,0.030108271067172867
59,51,0.027795289325316046
60,51,0.025404886120350186
61,51,0.02298920629186012
62,51,0.020596402646439523
63,51,0.018269196210811814
64,51,0.01604383463845257
65,51,0.01394946603924809
66,51,0.012007916519812867
67,51,0.010233834864640445
68,51,0.008635148643878973
69,51,0.007213763472449101
70,51,0.005966431321357295
71,51,0.004885714213348584
72,51,0.003960975342039585
73,51,0.003179339332111917
74,51,0.0025265755595311966
75,51,0.0019878717494549105
76,51,0.0015484781983592531
77,51,0.001194214911922593
78,51,0.0009118440004131695
79,51,0.000689317429039735
80,51,0.00051591556738008
81,51,0.0003822950396945743
82,51,0.0002804654376436853
83,51,0.00020371391344730226
84,51,0.00014649496150224444
85,51,0.00010430024701317051
86,51,7.352053143369557e-05
87,51,5.130888637913987e-05
88,51,3.545171007274993e-05
89,51,2.4251713945055902e-05
90,51,1.6425111691776677e-05
91,51,1.1013741295574271e-05
92,51,7.311762128948973e-06
93,51,4.805846326653421e-06
94,51,3.1273633734750283e-06
95,51,2.0148719492592655e-06
96,51,1.2852191661625215e-06
97,51,8.116477183260592e-07
98,51,5.074795957686035e-07
99,51,3.1414505717102e-07
-1,52,4.174295831786356e-08
0,52,7.01825372931957e-08
1,52,1.1682493058710784e-07
2,52,1.9253186863456235e-07
3,52,3.141451427448198e-07
4,52,5.074797339516428e-07
5,52,8.116479394761818e-07
6,52,1.28521951625903e-06
7,52,2.014872498059275e-06
8,52,3.127364225431154e-06
9,52,4.805847635776458e-06
10,52,7.311764120633438e-06
11,52,1.101374429579697e-05
12,52,1.6425116166012983e-05
13,52,2.4251720551331267e-05
14,52,3.5451719729817685e-05
15,52,5.1308900355792604e-05
16,52,7.352055146084892e-05
17,52,0.00010430027542478563
18,52,0.00014649500140779197
19,52,0.00020371396893941729
20,52,0.0002804655140430277
21,52,0.00038229514383263374
22,52,0.0005159157079166075
23,52,0.0006893176168113639
24,52,0.000911844248801467
25,52,0.0011942152372292883
26,52,0.0015484786201680968
27,52,0.0019878722909555174
28,52,0.002526576247775898
29,52,0.0031793401981708965
30,52,0.003960976421017921
31,52,0.004885715544227808
32,52,0.005966432946626276
33,52,0.007213765437493918
34,52,0.008635150996112437
35,52,0.010233837652359362
36,52,0.012007919790795558
37,52,0.013949469839113111
38,52,0.016043839008828227
39,52,0.01826920118738077
40,52,0.020596408256944542
41,52,0.022989212554170135
42,52,0.02540489304069666
43,52,0.02779529689681363
44,52,0.03010827926873162
45,52,0.03228949301276926
46,52,0.034284450159848434
47,52,0.03604075034263855
48,52,0.0375103513512889
49,52,0.03865174565135546
50,52,0.0394319057276751
51,52,0.03982787117968755
52,52,0.03982787117968755
53,52,0.0394319057276751
54,52,0.03865174565135551
55,52,0.03751035135128884
56,52,0.03604075034263855
57,52,0.034284450159848434
58,52,0.03228949301276926
59,52,0.030108279268731674
60,52,0.027795296896813575
61,52,0.02540489304069666
62,52,0.022989212554170135
63,52,0.020596408256944598
64,52,0.01826920118738077
65,52,0.01604383900882817
66,52,0.013949469839113111
67,52,0.012007919790795558
68,52,0.010233837652359417
69,52,0.008635150996112326
70,52,0.007213765437494029
71,52,0.005966432946626221
72,52,0.004885715544227808
73,52,0.003960976421017921
74,52,0.0031793401981708965
75,52,0.002526576247775898
76,52,0.0019878722909555174
77,52,0.0015484786201680968
78,52,0.0011942152372293438
79,52,0.000911844248801467
80,52,0.0006893176168113084
81,52,0.0005159157079166075
82,52,0.0003822951438325782
83,52,0.0002804655140430832
84,52,0.00020371396893941729
85,52,0.00014649500140779197
86,52,0.00010430027542478563
87,52,7.352055146084892e-05
88,52,5.1308900355792604e-05
89,52,3.5451719729873197e-05
90,52,2.4251720551275756e-05
91,52,1.6425116166012983e-05
92,52,1.1013744295741458e-05
93,52,7.311764120688949e-06
94,52,4.805847635776458e-06
95,52,3.1273642253756426e-06
96,52,2.014872498114786e-06
97,52,1.28521951625903e-06
98,52,8.116479394206706e-07
99,52,5.074797340071539e-07
-1,53,2.458092467161003e-08
0,53,4.174297847549865e-08
1,53,7.018257118427659e-08
2,53,1.1682498700175634e-07
3,53,1.9253196160801964e-07
4,53,3.141452944452122e-07
5,53,5.074799790131264e-07
6,53,8.116483314202043e-07
7,53,1.285220136890319e-06
8,53,2.014873471039299e-06
9,53,3.127365735632381e-06
10,53,4.8058499565157365e-06
11,53,7.311767651477418e-06
12,53,1.1013749614323676e-05
13,53,1.642512409768605e-05
14,53,2.4251732262464188e-05
15,53,3.545173684941962e-05
16,53,5.1308925132812063e-05
17,53,7.35205869638537e-05
18,53,0.00010430032579129001
19,53,0.00014649507215008963
20,53,0.00020371406731270025
21,53,0.0002804656494795592
22,53,0.0003822953284425972
23,53,0.0005159159570518151
24,53,0.0006893179496821893
25,53,0.0009118446891301926
26,53,0.0011942158139146971
27,53,0.0015484793679269584
28,53,0.001987873250897167
29,53,0.002526577467857179
30,53,0.0031793417334712716
31,53,0.003960978333769689
32,53,0.004885717903535224
33,53,0.005966435827811104
34,53,0.007213768921014427
35,53,0.008635155166018687
36,53,0.010233842594269888
37,53,0.01200792558940867
38,53,0.013949476575298906
39,53,0.01604384675638291
40,53,0.01826921000956075
41,53,0.02059641820293061
42,53,0.022989223655639136
43,53,0.025404905308695488
44,53,0.027795310319136218
45,53,0.030108293807991206
46,53,0.0322895086053349
47,53,0.034284466715777
48,53,0.036040767746682814
49,53,0.0375103694650021
50,53,0.03865176431624689
51,53,0.039431924769305085
52,53,0.039827890412528884
53,53,0.039827890412528884
54,53,0.039431924769305085
55,53,0.038651764316246943
56,53,0.037510369465002046
57,53,0.036040767746682814
58,53,0.034284466715777
59,53,0.0322895086053349
60,53,0.030108293807991262
61,53,0.027795310319136162
62,53,0.025404905308695488
63,53,0.022989223655639136
64,53,0.020596418202930667
65,53,0.01826921000956075
66,53,0.016043846756382856
67,53,0.013949476575298906
68,53,0.01200792558940867
69,53,0.010233842594269944
70,53,0.008635155166018576
71,53,0.007213768921014538
72,53,0.005966435827811049
73,53,0.004885717903535224
74,53,0.003960978333769689
75,53,0.0031793417334712716
76,53,0.002526577467857179
77,53,0.001987873250897167
78,53,0.0015484793679269584
79,53,0.0011942158139147526
80,53,0.0009118446891301926
81,53,0.0006893179496821338
82,53,0.0005159159570518151
83,53,0.00038229532844254166
84,53,0.0002804656494796147
85,53,0.00020371406731270025
86,53,0.00014649507215008963
87,53,0.00010430032579129001
88,53,7.35205869638537e-05
89,53,5.1308925132812063e-05
90,53,3.545173684947513e-05
91,53,2.4251732262408677e-05
92,53,1.642512409768605e-05
93,53,1.1013749614268165e-05
94,53,7.311767651532929e-06
95,53,4.8058499565157365e-06
96,53,3.12736573557687e-06
97,53,2.01487347109481e-06
98,53,1.285220136890319e-06
99,53,8.116483313646931e-07
-1,54,1.4330916578970097e-08
0,54,2.458094427042525e-08
1,54,4.174301175792935e-08
2,54,7.018262714210824e-08
3,54,1.1682508014842858e-07
4,54,1.9253211511723011e-07
5,54,3.141455449189295e-07
6,54,5.074803836360797e-07
7,54,8.116489785620789e-07
8,54,1.2852211616195476e-06
9,54,2.0148750775343097e-06
10,54,3.127368229137568e-06
11,54,4.80585378830671e-06
12,54,7.3117734812818314e-06
13,54,1.1013758395785172e-05
14,54,1.642513719373416e-05
15,54,2.4251751598808356e-05
16,54,3.5451765115729735e-05
17,54,5.130896604234481e-05
18,54,7.352064558314562e-05
